#Version : AU 1.2.0 Feb 13 2020
Orientation:,IO Type:,IO Index:,Direction:,Port Name:,Mapped Port:,Associated Clock:,Clock Edge:,Time Factor(%):,Min Time(ns):
TOP,IO_BUF,6,OUTPUT,F2A_T_6_5,MU0_EFPGA_TPRAM_OPER_R_ADDR_0_,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_6,MU0_EFPGA_TPRAM_OPER_POWERDN,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_7,MU0_EFPGA2MATHB_CLK,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_8,MU0_EFPGA_MATHB_CLK_EN,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_9,MU0_EFPGA_MATHB_MAC_OUT_SEL_5_,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_10,MU0_EFPGA_MATHB_MAC_OUT_SEL_4_,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_11,MU0_EFPGA_MATHB_MAC_OUT_SEL_3_,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_12,MU0_EFPGA_MATHB_MAC_OUT_SEL_2_,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_13,MU0_EFPGA_MATHB_MAC_OUT_SEL_1_,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_14,MU0_EFPGA_MATHB_MAC_OUT_SEL_0_,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_15,MU0_EFPGA_MATHB_MAC_ACC_SAT,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_16,MU0_EFPGA_MATHB_MAC_ACC_RND,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2A_T_6_17,MU0_EFPGA_MATHB_MAC_ACC_CLEAR,CLK0,Rising,,
TOP,IO_BUF,6,OUTPUT,F2Adef_T_6_0,NA
TOP,IO_BUF,6,OUTPUT,F2Adef_T_6_1,MU0_EFPGA_MATHB_TC_defPin
TOP,IO_BUF,6,OUTPUT,F2Adef_T_6_2,MU0_EFPGA_MATHB_OPER_defPin_1_
TOP,IO_BUF,6,OUTPUT,F2Adef_T_6_3,MU0_EFPGA_MATHB_OPER_defPin_0_
TOP,IO_BUF,6,OUTPUT,F2Adef_T_6_4,MU0_EFPGA_MATHB_COEF_defPin_1_
TOP,IO_BUF,6,OUTPUT,F2Adef_T_6_5,MU0_EFPGA_MATHB_COEF_defPin_0_
TOP,IO_BUF,6,OUTPUT,F2Adef_T_6_6,NA
TOP,IO_BUF,6,INPUT,A2F_T_6_0,GND
TOP,IO_BUF,6,INPUT,A2F_T_6_1,GND
TOP,IO_BUF,6,INPUT,A2F_T_6_2,GND
TOP,IO_BUF,6,INPUT,A2F_T_6_3,GND
TOP,IO_BUF,6,INPUT,A2F_T_6_4,MU0_MATHB_EFPGA_MAC_OUT_31_,CLK0,Rising,,
TOP,IO_BUF,6,INPUT,A2F_T_6_5,MU0_MATHB_EFPGA_MAC_OUT_30_,CLK0,Rising,,
TOP,IO_BUF,6,INPUT,A2F_T_6_6,MU0_MATHB_EFPGA_MAC_OUT_29_,CLK0,Rising,,
TOP,IO_BUF,6,INPUT,A2F_T_6_7,MU0_MATHB_EFPGA_MAC_OUT_28_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_0,MU0_EFPGA_MATHB_OPER_SEL,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_1,MU0_EFPGA_MATHB_OPER_DATA_31_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_2,MU0_EFPGA_MATHB_OPER_DATA_30_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_3,MU0_EFPGA_MATHB_OPER_DATA_29_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_4,MU0_EFPGA_MATHB_OPER_DATA_28_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_5,MU0_EFPGA_MATHB_OPER_DATA_27_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_6,MU0_EFPGA_MATHB_OPER_DATA_26_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_7,MU0_EFPGA_MATHB_OPER_DATA_25_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_8,MU0_EFPGA_MATHB_OPER_DATA_24_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_9,MU0_EFPGA_MATHB_OPER_DATA_23_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_10,MU0_EFPGA_MATHB_OPER_DATA_22_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2A_T_7_11,MU0_EFPGA_MATHB_OPER_DATA_21_,CLK0,Rising,,
TOP,IO_REG,7,OUTPUT,F2Adef_T_7_0,NA
TOP,IO_REG,7,OUTPUT,F2Adef_T_7_1,NA
TOP,IO_REG,7,OUTPUT,F2Adef_T_7_2,NA
TOP,IO_REG,7,OUTPUT,F2Adef_T_7_3,NA
TOP,IO_REG,7,OUTPUT,F2Areg_T_7_0,NA
TOP,IO_REG,7,OUTPUT,F2Areg_T_7_1,NA
TOP,IO_REG,7,INPUT,A2F_T_7_0,MU0_MATHB_EFPGA_MAC_OUT_27_,CLK0,Rising,,
TOP,IO_REG,7,INPUT,A2F_T_7_1,MU0_MATHB_EFPGA_MAC_OUT_26_,CLK0,Rising,,
TOP,IO_REG,7,INPUT,A2F_T_7_2,MU0_MATHB_EFPGA_MAC_OUT_25_,CLK0,Rising,,
TOP,IO_REG,7,INPUT,A2F_T_7_3,MU0_MATHB_EFPGA_MAC_OUT_24_,CLK0,Rising,,
